"행정구역(시군구)별","항목","단위","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년",
"경상남도","총인구수[명]","명","3043758","3069755","3080229","3094413","3106502","3124418","3139017","3143814","3160431","3172857","3196953","3225255","3250176","3290536","3308765","3319314","3333820","3350257","3364702","3373871","3380404","3373988","3362553","3340216","3314183","3280493","3251158","3228380",
"경상남도","남자인구수[명]","명","1521928","1536028","1542109","1548720","1555175","1564368","1572720","1576357","1585900","1592610","1605983","1622127","1635700","1656042","1664755","1670545","1678592","1687114","1694981","1699219","1701413","1697412","1692032","1681423","1668338","1651675","1636987","1626926",
"경상남도","여자인구수[명]","명","1521830","1533727","1538120","1545693","1551327","1560050","1566297","1567457","1574531","1580247","1590970","1603128","1614476","1634494","1644010","1648769","1655228","1663143","1669721","1674652","1678991","1676576","1670521","1658793","1645845","1628818","1614171","1601454",
"창원시","총인구수[명]","명","","","","","","","","","","","","","","1090181","1091881","1091471","1083731","1075168","1070064","1063907","1057032","1053601","1044740","1036738","1032741","1021487","1009038","999858",
"창원시","남자인구수[명]","명","","","","","","","","","","","","","","553938","554950","554788","551005","546530","543647","540073","536167","534119","529262","525278","523223","517211","510633","506050",
"창원시","여자인구수[명]","명","","","","","","","","","","","","","","536243","536931","536683","532726","528638","526417","523834","520865","519482","515478","511460","509518","504276","498405","493808",
"의창구","총인구수[명]","명","","","","","","","","","","","","","","251647","254419","255394","255816","258250","256471","252435","253349","252896","258582","262408","218027","215823","213342","209695",
"의창구","남자인구수[명]","명","","","","","","","","","","","","","","128382","129838","130254","130537","131857","130853","128719","129036","128759","131544","133544","110998","109824","108453","106604",
"의창구","여자인구수[명]","명","","","","","","","","","","","","","","123265","124581","125140","125279","126393","125618","123716","124313","124137","127038","128864","107029","105999","104889","103091",
"성산구","총인구수[명]","명","","","","","","","","","","","","","","251073","247720","246801","242870","238414","234399","231571","227942","227337","220945","214570","251562","248512","245259","244489",
"성산구","남자인구수[명]","명","","","","","","","","","","","","","","128537","126943","126529","124509","122188","120090","118468","116518","116199","112865","109642","128346","126737","125110","124687",
"성산구","여자인구수[명]","명","","","","","","","","","","","","","","122536","120777","120272","118361","116226","114309","113103","111424","111138","108080","104928","123216","121775","120149","119802",
"마산합포구","총인구수[명]","명","","","","","","","","","","","","","","186420","186399","185505","183365","182223","181670","181797","181917","180535","177784","175716","181322","179496","179394","178211",
"마산합포구","남자인구수[명]","명","","","","","","","","","","","","","","93170","92979","92569","91536","90945","90533","90716","90772","89925","88457","87418","90141","89243","89116","88459",
"마산합포구","여자인구수[명]","명","","","","","","","","","","","","","","93250","93420","92936","91829","91278","91137","91081","91145","90610","89327","88298","91181","90253","90278","89752",
"마산회원구","총인구수[명]","명","","","","","","","","","","","","","","225182","223235","221388","219558","214291","211791","210791","203926","199457","193807","191289","186881","183662","179818","178724",
"마산회원구","남자인구수[명]","명","","","","","","","","","","","","","","114237","113332","112422","111409","108615","107245","106469","102876","100512","97453","95938","93661","91696","89659","89115",
"마산회원구","여자인구수[명]","명","","","","","","","","","","","","","","110945","109903","108966","108149","105676","104546","104322","101050","98945","96354","95351","93220","91966","90159","89609",
"진해구","총인구수[명]","명","","","","","","","","","","","","","","175859","180108","182383","182122","181990","185733","187313","189898","193376","193622","192755","194949","193994","191225","188739",
"진해구","남자인구수[명]","명","","","","","","","","","","","","","","89612","91858","93014","93014","92925","94926","95701","96965","98724","98943","98736","100077","99711","98295","97185",
"진해구","여자인구수[명]","명","","","","","","","","","","","","","","86247","88250","89369","89108","89065","90807","91612","92933","94652","94679","94019","94872","94283","92930","91554",
"창원시","총인구수[명]","명","503899","503938","514935","519798","524068","513659","510439","507161","504520","503881","503930","503518","502727","","","","","","","","","","","","","","","",
"창원시","남자인구수[명]","명","257513","257045","262049","264280","266496","261399","260243","258589","257961","257485","257494","257234","256704","","","","","","","","","","","","","","","",
"창원시","여자인구수[명]","명","246386","246893","252886","255518","257572","252260","250196","248572","246559","246396","246436","246284","246023","","","","","","","","","","","","","","","",
"합포구","총인구수[명]","명","212734","216135","216146","","","","","","","","","","","","","","","","","","","","","","","","","",
"합포구","남자인구수[명]","명","105822","107501","107525","","","","","","","","","","","","","","","","","","","","","","","","","",
"합포구","여자인구수[명]","명","106912","108634","108621","","","","","","","","","","","","","","","","","","","","","","","","","",
"회원구","총인구수[명]","명","214252","217949","218344","","","","","","","","","","","","","","","","","","","","","","","","","",
"회원구","남자인구수[명]","명","107510","109470","109934","","","","","","","","","","","","","","","","","","","","","","","","","",
"회원구","여자인구수[명]","명","106742","108479","108410","","","","","","","","","","","","","","","","","","","","","","","","","",
"마산시","총인구수[명]","명","426986","434084","434490","432620","433135","432903","429612","427248","425018","421783","415805","411078","406307","","","","","","","","","","","","","","","",
"마산시","남자인구수[명]","명","213332","216971","217459","216618","217044","216916","215517","214378","213556","211775","209288","207043","204780","","","","","","","","","","","","","","","",
"마산시","여자인구수[명]","명","213654","217113","217031","216002","216091","215987","214095","212870","211462","210008","206517","204035","201527","","","","","","","","","","","","","","","",
"진주시","총인구수[명]","명","338771","341156","341516","341822","339906","339943","337319","337425","336234","333554","330756","331222","331720","335037","335502","337314","337071","340241","344426","346739","346681","345987","347334","348096","347097","343782","341074","338785",
"진주시","남자인구수[명]","명","167543","169071","169352","169367","168448","168386","167212","167187","166478","165283","164051","164338","164563","166099","166254","167069","166985","168480","170506","171855","171801","171321","171834","172107","171601","169862","168392","167356",
"진주시","여자인구수[명]","명","171228","172085","172164","172455","171458","171557","170107","170238","169756","168271","166705","166884","167157","168938","169248","170245","170086","171761","173920","174884","174880","174666","175500","175989","175496","173920","172682","171429",
"진해시","총인구수[명]","명","133419","133217","133052","133791","134660","141124","150308","151393","156992","161175","163108","168696","171407","","","","","","","","","","","","","","","",
"진해시","남자인구수[명]","명","67058","67020","66956","67407","67924","71170","75769","76497","79147","81788","82789","85691","87288","","","","","","","","","","","","","","","",
"진해시","여자인구수[명]","명","66361","66197","66096","66384","66736","69954","74539","74896","77845","79387","80319","83005","84119","","","","","","","","","","","","","","","",
